listing_id,suburb,property_type,bedrooms,floor_size_m2,list_date,sold_date,status,list_price_zar,sold_price_zar
L103114,Lynnwood,House,5,339.0,2023-07-22,2023-08-22,Sold,6383000.0,6383000.0
L100227,Faerie Glen,House,5,321.0,2023-07-23,2023-09-15,Sold,5303000.0,5266000.0
L105691,Waterkloof Ridge,Apartment,3,163.0,2023-07-23,2023-07-30,Sold,4096000.0,3969000.0
L104020,Brooklyn,House,4,320.0,2023-07-23,2023-08-17,Sold,7466000.0,7070000.0
L101988,Sandton,Apartment,1,84.0,2023-07-23,2023-09-03,Sold,2287000.0,2114000.0
L102203,Groenkloof,Apartment,1,66.0,2023-07-23,2023-09-05,Sold,1100000.0,1062000.0
L100170,Brooklyn,Townhouse,,172.0,2023-07-23,2023-08-20,Sold,3642000.0,3535000.0
L102520,Groenkloof,Apartment,,121.0,2023-07-23,2023-09-29,Sold,2295000.0,2058000.0
L103497,Rooihuiskraal,House,3,177.0,2023-07-24,2023-11-21,Sold,2618000.0,2590000.0
L103371,Waterkloof,House,4,185.0,2023-07-24,2023-08-15,Sold,4690000.0,4658000.0
L104973,Bryanston,House,3,186.0,2023-07-24,2023-10-06,Sold,5417000.0,5417000.0
L100133,Menlo Park,House,2,197.0,2023-07-24,,Withdrawn,4147000.0,
L102721,Rooihuiskraal,House,3,151.0,2023-07-25,2023-08-10,Sold,1925000.0,1793000.0
L105596,Sandton,House,2,184.0,2023-07-25,2023-09-01,Sold,6764000.0,6545000.0
L104749,Waterkloof Ridge,House,4,295.0,2023-07-25,2023-08-27,Sold,8297000.0,8098000.0
L103305,Waterkloof,House,6,429.0,2023-07-25,2023-08-30,Sold,11111000.0,11111000.0
L104210,Centurion,House,4,,2023-07-26,2023-08-12,Sold,4779000.0,4648000.0
L103949,Brooklyn,House,5,328.0,2023-07-26,2023-08-17,Sold,6084000.0,6084000.0
L104887,Centurion,Apartment,1,50.0,2023-07-26,2023-09-01,Sold,787000.0,751000.0
L104076,Centurion,Apartment,1,55.0,2023-07-26,2023-08-31,Sold,962000.0,929000.0
L101484,Centurion,House,1,103.0,2023-07-26,2023-09-22,Sold,2229000.0,2177000.0
L100535,Groenkloof,House,4,,2023-07-26,2023-08-29,Sold,6722000.0,6139000.0
L105913,Brooklyn,House,6,484.0,2023-07-26,2023-09-08,Sold,10767000.0,10767000.0
L101312,Irene,House,6,435.0,2023-07-27,2023-08-11,Sold,8532000.0,8276000.0
L103789,Centurion,Townhouse,3,185.0,2023-07-27,2023-10-08,Sold,3336000.0,3297000.0
L102138,Rooihuiskraal,Apartment,2,126.0,2023-07-27,,Withdrawn,1579000.0,
L101483,Brooklyn,Apartment,,98.0,2023-07-27,2023-08-04,Sold,1764000.0,1671000.0
L105008,Centurion,House,4,269.0,2023-07-27,,Withdrawn,4106000.0,
L104594,Groenkloof,Apartment,1,104.0,2023-07-28,2023-09-21,Sold,1991000.0,1860000.0
L101739,Rooihuiskraal,House,2,180.0,2023-07-28,2023-09-18,Sold,2540000.0,2371000.0
L105785,Centurion,House,3,214.0,2023-07-28,2023-08-21,Sold,3825000.0,3619000.0
L102300,Sandton,Apartment,3,186.0,2023-07-28,2023-08-19,Sold,4432000.0,4263000.0
L105724,Rooihuiskraal,House,5,289.0,2023-07-28,2023-10-31,Sold,3946000.0,3674000.0
L103753,Rooihuiskraal,House,,440.0,2023-07-28,2023-08-17,Sold,5572000.0,5285000.0
L101082,Sandton,Apartment,2,99.0,2023-07-28,2023-08-18,Sold,2499000.0,2498000.0
L100325,Centurion,House,3,230.0,2023-07-28,2023-08-13,Sold,4027000.0,3729000.0
L100725,Waterkloof,House,4,183.0,2023-07-28,2023-08-26,Sold,4491000.0,4170000.0
L102982,Waterkloof Ridge,Apartment,1,63.0,2023-07-29,2023-08-26,Sold,1585000.0,1462000.0
L103597,Bryanston,House,2,158.0,2023-07-29,2023-08-25,Sold,3598000.0,3598000.0
L104216,Centurion,Apartment,1,64.0,2023-07-29,,Withdrawn,1112000.0,
L100465,Centurion,Apartment,1,66.0,2023-07-29,2023-09-15,Sold,1024000.0,963000.0
L105844,Lynnwood,House,5,389.0,2023-07-29,2023-10-02,Sold,8354000.0,8354000.0
L102760,Centurion,Apartment,1,63.0,2023-07-30,2023-10-10,Sold,992000.0,969000.0
L103824,Centurion,House,4,267.0,2023-07-30,,Withdrawn,5127000.0,
L102516,Waterkloof Ridge,Townhouse,1,133.0,2023-07-30,2023-09-02,Sold,3575000.0,3348000.0
L101702,Menlo Park,Apartment,2,78.0,2023-07-30,2023-09-08,Sold,1434000.0,1404000.0
L100340,Waterkloof Ridge,Apartment,,54.0,2023-07-30,2023-08-23,Sold,1544000.0,1447000.0
L102813,Waterkloof,Townhouse,,124.0,2023-07-31,2023-09-23,Sold,3310000.0,3310000.0
L100704,Brooklyn,House,4,242.0,2023-07-31,2023-09-03,Sold,4811000.0,4811000.0
L104555,Centurion,Townhouse,2,198.0,2023-07-31,2023-08-28,Sold,3788000.0,3779000.0
L100375,Waterkloof Ridge,House,6,415.0,2023-07-31,2023-09-30,Sold,10523000.0,10444000.0
L100009,Lynnwood,Apartment,1,107.0,2023-08-01,2023-09-01,Sold,2341000.0,2340000.0
L103010,Brooklyn,House,2,146.0,2023-08-01,2023-09-20,Sold,3278000.0,3181000.0
L105428,Sandton,House,5,356.0,2023-08-01,2023-09-01,Sold,12971000.0,12406000.0
L103160,Sandton,House,4,293.0,2023-08-01,2023-08-25,Sold,9380000.0,9048000.0
L102615,Faerie Glen,Apartment,2,92.0,2023-08-01,2023-08-14,Sold,1839000.0,1735000.0
L101126,Faerie Glen,House,4,246.0,2023-08-01,2023-10-12,Sold,3725000.0,3500000.0
L105882,Rooihuiskraal,Apartment,2,116.0,2023-08-01,2023-10-30,Sold,1117000.0,1077000.0
L102195,Bryanston,House,3,214.0,2023-08-01,2023-11-29,Sold,5713000.0,5378000.0
L101926,Menlo Park,House,3,223.0,2023-08-01,2023-09-17,Sold,4237000.0,4079000.0
L102629,Brooklyn,Apartment,,62.0,2023-08-01,2023-09-13,Sold,1202000.0,1174000.0
L101502,Menlo Park,House,5,296.0,2023-08-02,2023-09-26,Sold,5961000.0,5826000.0
L102244,Menlo Park,Townhouse,2,147.0,2023-08-02,2023-08-10,Sold,2471000.0,2471000.0
L102031,Faerie Glen,House,3,159.0,2023-08-03,2023-09-27,Sold,2822000.0,2769000.0
L100270,Waterkloof,House,5,335.0,2023-08-03,2023-10-17,Sold,7998000.0,7730000.0
L104283,Waterkloof Ridge,Townhouse,3,185.0,2023-08-03,2023-09-11,Sold,5225000.0,5162000.0
L100263,Waterkloof Ridge,Apartment,2,119.0,2023-08-03,2023-10-10,Sold,2881000.0,2704000.0
L100543,Sandton,House,6,393.0,2023-08-03,2023-09-18,Sold,11552000.0,10764000.0
L101602,Centurion,House,4,274.0,2023-08-04,2023-09-26,Sold,5580000.0,5550000.0
L102428,Centurion,Townhouse,2,160.0,2023-08-04,2023-09-16,Sold,2640000.0,2453000.0
L103361,Menlo Park,House,4,300.0,2023-08-04,2023-08-28,Sold,5709000.0,5241000.0
L105887,Groenkloof,House,4,170.0,2023-08-05,2023-09-12,Sold,3931000.0,3805000.0
L104623,Bryanston,Apartment,1,81.0,2023-08-05,2023-08-29,Sold,2132000.0,1957000.0
L100839,Faerie Glen,Townhouse,3,178.0,2023-08-05,,Withdrawn,3248000.0,
L103274,Centurion,Apartment,1,79.0,2023-08-05,2023-08-29,Sold,1301000.0,1287000.0
L102857,Lynnwood,Townhouse,2,,2023-08-05,2023-08-27,Sold,3509000.0,3395000.0
L101163,Groenkloof,Apartment,1,93.0,2023-08-05,2023-08-11,Sold,1612000.0,1499000.0
L105421,Faerie Glen,House,4,249.0,2023-08-06,2023-09-23,Sold,4059000.0,3983000.0
L104655,Bryanston,House,4,287.0,2023-08-06,2023-08-15,Sold,6560000.0,6148000.0
L101845,Irene,House,1,131.0,2023-08-06,2023-10-25,Sold,2379000.0,2379000.0
L102457,Waterkloof Ridge,Townhouse,2,144.0,2023-08-07,2023-09-17,Sold,3470000.0,3318000.0
L101689,Lynnwood,House,4,242.0,2023-08-07,2023-09-07,Sold,5279000.0,4933000.0
L100973,Sandton,Townhouse,2,142.0,2023-08-07,2023-09-05,Sold,4364000.0,4050000.0
L101755,Irene,Townhouse,2,120.0,2023-08-07,2023-08-23,Sold,2196000.0,1998000.0
L102710,Sandton,Apartment,1,80.0,2023-08-07,2023-09-04,Sold,1973000.0,1933000.0
L104563,Bryanston,House,2,141.0,2023-08-07,2023-09-08,Sold,3765000.0,3562000.0
L105900,Bryanston,House,5,304.0,2023-08-08,2023-09-04,Sold,7120000.0,6838000.0
L101061,Irene,House,3,240.0,2023-08-08,,Withdrawn,4532000.0,
L100651,Bryanston,Townhouse,3,152.0,2023-08-08,2023-09-02,Sold,3934000.0,3856000.0
L105240,Waterkloof Ridge,Apartment,1,100.0,2023-08-08,2023-08-24,Sold,2446000.0,2376000.0
L102268,Centurion,Apartment,1,75.0,2023-08-08,2023-09-17,Sold,1272000.0,1188000.0
L105985,Menlo Park,House,2,184.0,2023-08-09,2023-09-12,Sold,3642000.0,3642000.0
L105393,Lynnwood,House,3,152.0,2023-08-09,2023-10-07,Sold,2899000.0,2687000.0
L105146,Bryanston,House,2,161.0,2023-08-09,2023-09-18,Sold,3996000.0,3994000.0
L101351,Bryanston,House,1,111.0,2023-08-09,2023-09-12,Sold,3573000.0,3462000.0
L103230,Lynnwood,House,3,165.0,2023-08-10,2023-10-12,Sold,3137000.0,3030000.0
L100749,Bryanston,Apartment,1,85.0,2023-08-10,2023-08-30,Sold,2309000.0,2200000.0
L102782,Centurion,Townhouse,2,166.0,2023-08-10,2023-10-24,Sold,2822000.0,2786000.0
L102367,Lynnwood,Apartment,1,95.0,2023-08-11,,Withdrawn,1636000.0,
L100156,Brooklyn,House,2,193.0,2023-08-11,2023-08-21,Sold,3980000.0,3933000.0
L100532,Menlo Park,Apartment,1,64.0,2023-08-11,2023-09-10,Sold,1220000.0,1197000.0
L104110,Menlo Park,House,3,157.0,2023-08-11,2023-08-28,Sold,3559000.0,3460000.0
L102385,Rooihuiskraal,House,3,176.0,2023-08-11,2023-10-04,Sold,2666000.0,2600000.0
L104734,Sandton,House,2,152.0,2023-08-12,2023-08-28,Sold,4785000.0,4658000.0
L101718,Centurion,Apartment,2,94.0,2023-08-12,2023-09-13,Sold,1589000.0,1545000.0
L102285,Waterkloof Ridge,House,4,240.0,2023-08-12,2023-12-10,Sold,5886000.0,5487000.0
L102333,Waterkloof Ridge,Apartment,,151.0,2023-08-12,2023-08-29,Sold,3824000.0,3680000.0
L102090,Menlo Park,House,6,360.0,2023-08-12,,Withdrawn,8650000.0,
L100250,Centurion,Apartment,2,95.0,2023-08-13,2023-11-06,Sold,1529000.0,1494000.0
L103146,Centurion,House,4,263.0,2023-08-13,2023-09-04,Sold,4788000.0,4584000.0
L102802,Waterkloof,House,2,190.0,2023-08-13,2023-10-26,Sold,5351000.0,5119000.0
L102373,Brooklyn,House,5,342.0,2023-08-13,2023-08-31,Sold,7601000.0,7426000.0
L103728,Centurion,Apartment,3,151.0,2023-08-13,2023-08-31,Sold,2201000.0,2048000.0
L104840,Bryanston,Apartment,2,111.0,2023-08-13,2023-09-17,Sold,2880000.0,2727000.0
L105427,Bryanston,House,5,279.0,2023-08-13,,Withdrawn,7661000.0,
L102241,Waterkloof,Townhouse,1,182.0,2023-08-13,,Withdrawn,4806000.0,
L103709,Centurion,Apartment,1,93.0,2023-08-14,2023-08-25,Sold,1777000.0,1716000.0
L100348,Irene,House,6,457.0,2023-08-14,2023-10-13,Sold,8284000.0,8181000.0
L104408,Bryanston,Apartment,1,57.0,2023-08-14,2023-10-05,Sold,1551000.0,1499000.0
L100786,Bryanston,House,2,184.0,2023-08-14,2023-09-05,Sold,5246000.0,4939000.0
L103311,Sandton,Apartment,2,149.0,2023-08-14,2023-10-26,Sold,3353000.0,3324000.0
L103902,Centurion,Apartment,2,52.0,2023-08-14,2023-10-20,Sold,808000.0,774000.0
L103202,Sandton,House,1,97.0,2023-08-14,2023-09-27,Sold,2828000.0,2622000.0
L105251,Waterkloof,Apartment,2,96.0,2023-08-15,2023-08-18,Sold,2256000.0,2250000.0
L105756,Waterkloof Ridge,Townhouse,2,205.0,2023-08-15,2023-10-15,Sold,5854000.0,5782000.0
L104640,Groenkloof,Apartment,1,92.0,2023-08-15,2023-11-09,Sold,1891000.0,1753000.0
L101976,Lynnwood,Apartment,1,81.0,2023-08-16,2023-08-28,Sold,1459000.0,1412000.0
L102431,Centurion,House,3,201.0,2023-08-16,2023-09-28,Sold,3498000.0,3498000.0
L100652,Centurion,Apartment,1,76.0,2023-08-17,2023-11-03,Sold,1315000.0,1265000.0
L100625,Lynnwood,Townhouse,,183.0,2023-08-17,,Withdrawn,3495000.0,
L102981,Brooklyn,Apartment,1,80.0,2023-08-17,2023-09-29,Sold,1561000.0,1522000.0
L100773,Bryanston,Townhouse,2,127.0,2023-08-17,2023-10-26,Sold,2894000.0,2841000.0
L104179,Bryanston,Apartment,1,69.0,2023-08-18,2023-10-20,Sold,1569000.0,1569000.0
L103722,Bryanston,House,,150.0,2023-08-18,2023-10-06,Sold,4009000.0,3972000.0
L105606,Waterkloof,Apartment,3,127.0,2023-08-18,2023-09-05,Sold,3095000.0,3014000.0
L101080,Brooklyn,Apartment,2,112.0,2023-08-18,2023-10-08,Sold,2440000.0,2440000.0
L103428,Sandton,Apartment,2,107.0,2023-08-18,2023-10-10,Sold,3540000.0,3253000.0
L100751,Menlo Park,House,,341.0,2023-08-19,2023-10-03,Sold,7569000.0,7385000.0
L105862,Centurion,Apartment,2,76.0,2023-08-19,2023-10-06,Sold,1186000.0,1186000.0
L102756,Bryanston,House,3,245.0,2023-08-19,2023-10-16,Sold,6469000.0,6388000.0
L102572,Rooihuiskraal,Apartment,1,82.0,2023-08-19,2023-10-04,Sold,1195000.0,1170000.0
L105326,Irene,Apartment,2,95.0,2023-08-19,2023-09-24,Sold,1390000.0,1301000.0
L104562,Brooklyn,Apartment,1,70.0,2023-08-20,2023-09-05,Sold,1462000.0,1431000.0
L104994,Irene,Apartment,2,91.0,2023-08-20,2023-09-09,Sold,1450000.0,1389000.0
L104393,Centurion,Apartment,1,86.0,2023-08-20,2023-08-29,Sold,1397000.0,1344000.0
L100208,Waterkloof Ridge,House,4,219.0,2023-08-20,2023-09-24,Sold,5731000.0,5712000.0
L103389,Brooklyn,House,5,402.0,2023-08-20,2023-10-04,Sold,8719000.0,8719000.0
L101846,Menlo Park,House,2,199.0,2023-08-20,2023-10-05,Sold,3605000.0,3605000.0
L101987,Centurion,Townhouse,2,107.0,2023-08-20,2023-09-04,Sold,1695000.0,1673000.0
L101726,Menlo Park,House,3,238.0,2023-08-20,2023-10-27,Sold,5112000.0,4983000.0
L105537,Irene,House,3,244.0,2023-08-21,2023-11-19,Sold,3790000.0,3790000.0
L105501,Faerie Glen,House,4,288.0,2023-08-21,2023-09-14,Sold,4641000.0,4467000.0
L100743,Waterkloof,House,4,270.0,2023-08-21,2023-09-05,Sold,6837000.0,6837000.0
L100790,Groenkloof,House,5,405.0,2023-08-21,2023-09-09,Sold,7574000.0,7561000.0
L103856,Rooihuiskraal,Apartment,2,91.0,2023-08-21,2023-09-20,Sold,1175000.0,1089000.0
L101420,Centurion,House,3,187.0,2023-08-21,2023-09-27,Sold,3184000.0,3151000.0
L101297,Groenkloof,House,6,379.0,2023-08-22,2023-09-04,Sold,7220000.0,7037000.0
L101641,Waterkloof Ridge,Townhouse,3,154.0,2023-08-22,2023-09-13,Sold,4179000.0,3998000.0
L104458,Waterkloof,House,1,117.0,2023-08-22,2023-09-19,Sold,3321000.0,3296000.0
L101784,Brooklyn,House,4,265.0,2023-08-23,2023-10-25,Sold,5599000.0,5533000.0
L103517,Groenkloof,House,6,313.0,2023-08-23,2023-09-05,Sold,6995000.0,6995000.0
L101584,Irene,Apartment,1,58.0,2023-08-23,2023-12-07,Sold,1059000.0,1059000.0
L102608,Centurion,House,4,253.0,2023-08-23,2023-10-26,Sold,4635000.0,4478000.0
L101589,Groenkloof,House,4,,2023-08-24,2023-12-14,Sold,4292000.0,3988000.0
L105045,Sandton,Apartment,2,91.0,2023-08-24,2023-09-22,Sold,2322000.0,2250000.0
L104797,Lynnwood,House,1,94.0,2023-08-24,2023-09-02,Sold,2146000.0,2068000.0
L100061,Lynnwood,House,1,154.0,2023-08-25,,Withdrawn,3155000.0,
L102170,Lynnwood,Townhouse,2,214.0,2023-08-25,2023-09-04,Sold,3610000.0,3610000.0
L102587,Groenkloof,House,4,257.0,2023-08-25,2023-11-12,Sold,5121000.0,4893000.0
L104659,Groenkloof,House,3,219.0,2023-08-25,,Withdrawn,4558000.0,
L105343,Irene,House,3,208.0,2023-08-26,2023-09-11,Sold,3457000.0,3147000.0
L101742,Waterkloof,Apartment,1,83.0,2023-08-26,2023-09-15,Sold,2040000.0,1998000.0
L105628,Waterkloof,House,3,205.0,2023-08-26,2023-09-12,Sold,5049000.0,4963000.0
L101131,Faerie Glen,Apartment,2,,2023-08-26,2023-09-17,Sold,1059000.0,981000.0
L103326,Lynnwood,House,4,273.0,2023-08-26,2023-09-16,Sold,6089000.0,6089000.0
L103347,Irene,Apartment,1,55.0,2023-08-26,,Withdrawn,927000.0,
L103763,Brooklyn,House,,326.0,2023-08-26,2023-11-01,Sold,7490000.0,7078000.0
L104410,Menlo Park,House,3,251.0,2023-08-26,,Withdrawn,5986000.0,
L101223,Centurion,House,5,369.0,2023-08-26,,Withdrawn,7461000.0,
L102104,Irene,Apartment,1,84.0,2023-08-26,2023-09-28,Sold,1252000.0,1142000.0
L102641,Rooihuiskraal,Townhouse,4,304.0,2023-08-27,2023-09-11,Sold,4263000.0,4057000.0
L102574,Faerie Glen,Townhouse,2,192.0,2023-08-28,2023-10-30,Sold,3123000.0,2885000.0
L104469,Brooklyn,House,3,243.0,2023-08-28,2023-10-05,Sold,5185000.0,4950000.0
L102896,Sandton,House,2,151.0,2023-08-28,2023-11-22,Sold,4738000.0,4451000.0
L102930,Irene,Apartment,1,72.0,2023-08-28,2023-11-02,Sold,1059000.0,1059000.0
L100297,Rooihuiskraal,Apartment,1,79.0,2023-08-28,2023-10-18,Sold,1032000.0,969000.0
L105206,Waterkloof,House,3,218.0,2023-08-29,2023-09-28,Sold,5379000.0,5379000.0
L100106,Lynnwood,Townhouse,3,187.0,2023-08-29,2023-10-05,Sold,4473000.0,4435000.0
L102819,Sandton,Townhouse,2,144.0,2023-08-29,2023-11-20,Sold,3958000.0,3958000.0
L103760,Sandton,Townhouse,2,122.0,2023-08-30,2023-12-01,Sold,3699000.0,3530000.0
L103444,Bryanston,Apartment,2,102.0,2023-08-30,2023-09-15,Sold,2633000.0,2633000.0
L101386,Centurion,House,3,246.0,2023-08-30,2023-10-11,Sold,4379000.0,4251000.0
L102251,Rooihuiskraal,House,4,334.0,2023-08-30,,Withdrawn,4369000.0,
L101788,Bryanston,House,3,201.0,2023-08-30,2023-10-16,Sold,7353000.0,7071000.0
L105193,Centurion,Apartment,1,153.0,2023-08-30,2023-10-17,Sold,2304000.0,2291000.0
L102529,Centurion,House,5,296.0,2023-08-30,2023-09-05,Sold,5855000.0,5692000.0
L101313,Waterkloof,Apartment,1,76.0,2023-08-31,2023-10-01,Sold,1568000.0,1512000.0
L103209,Waterkloof Ridge,Apartment,,66.0,2023-08-31,2023-10-02,Sold,1723000.0,1647000.0
L100222,Centurion,Apartment,2,82.0,2023-08-31,2023-09-17,Sold,1052000.0,1045000.0
L101095,Lynnwood,House,4,326.0,2023-08-31,2023-10-31,Sold,6918000.0,6918000.0
L100245,Bryanston,House,2,126.0,2023-08-31,2023-11-02,Sold,4535000.0,4345000.0
L101329,Groenkloof,House,1,166.0,2023-08-31,2023-12-03,Sold,4300000.0,4295000.0
L105863,Centurion,Apartment,1,71.0,2023-08-31,2023-09-22,Sold,1248000.0,1230000.0
L105409,Bryanston,House,6,342.0,2023-08-31,2023-10-08,Sold,9478000.0,9423000.0
L102056,Sandton,Apartment,3,166.0,2023-09-01,2023-10-03,Sold,5063000.0,4981000.0
L101218,Centurion,House,4,230.0,2023-09-01,2023-10-04,Sold,4355000.0,4164000.0
L102114,Waterkloof,House,5,282.0,2023-09-01,2023-10-04,Sold,6845000.0,6845000.0
L105066,Irene,Townhouse,2,143.0,2023-09-01,2023-11-29,Sold,2812000.0,2812000.0
L104935,Groenkloof,House,3,211.0,2023-09-01,2023-09-05,Sold,3890000.0,3774000.0
L104724,Waterkloof,Townhouse,4,225.0,2023-09-01,2023-12-29,Sold,6105000.0,5865000.0
L104538,Waterkloof Ridge,House,2,169.0,2023-09-01,2023-11-01,Sold,4847000.0,4847000.0
L101935,Waterkloof Ridge,House,3,333.0,2023-09-02,2023-10-01,Sold,9643000.0,8873000.0
L103421,Menlo Park,House,4,252.0,2023-09-02,,Withdrawn,5754000.0,
L103178,Waterkloof,Apartment,,86.0,2023-09-02,2023-09-08,Sold,1789000.0,1698000.0
L103029,Menlo Park,House,3,183.0,2023-09-02,2023-09-13,Sold,3672000.0,3620000.0
L103206,Waterkloof,Apartment,2,150.0,2023-09-02,,Withdrawn,3731000.0,
L101300,Groenkloof,House,3,206.0,2023-09-03,,Withdrawn,4368000.0,
L100597,Centurion,House,6,440.0,2023-09-03,2023-09-23,Sold,8202000.0,7755000.0
L104467,Centurion,House,1,97.0,2023-09-03,,Withdrawn,1722000.0,
L100571,Bryanston,House,4,246.0,2023-09-03,,Withdrawn,7334000.0,
L100298,Rooihuiskraal,House,5,335.0,2023-09-03,2023-12-14,Sold,4085000.0,4035000.0
L102890,Waterkloof Ridge,Apartment,1,85.0,2023-09-03,2023-10-07,Sold,2066000.0,1888000.0
L100527,Sandton,House,,169.0,2023-09-03,,Withdrawn,6315000.0,
L105792,Waterkloof Ridge,Apartment,2,93.0,2023-09-03,,Withdrawn,2152000.0,
L103740,Groenkloof,House,3,162.0,2023-09-03,2023-10-09,Sold,2683000.0,2414000.0
L101039,Waterkloof Ridge,Townhouse,2,139.0,2023-09-04,2023-09-25,Sold,3351000.0,3255000.0
L103065,Lynnwood,Apartment,2,91.0,2023-09-04,2023-09-23,Sold,1550000.0,1520000.0
L104525,Faerie Glen,House,3,192.0,2023-09-04,2023-10-08,Sold,3211000.0,3072000.0
L101336,Groenkloof,Apartment,2,94.0,2023-09-04,2023-10-26,Sold,1686000.0,1618000.0
L100268,Waterkloof Ridge,House,2,148.0,2023-09-04,2023-10-17,Sold,4118000.0,4091000.0
L100112,Brooklyn,House,2,192.0,2023-09-04,2023-09-27,Sold,4093000.0,3875000.0
L105940,Centurion,House,5,371.0,2023-09-05,2023-10-12,Sold,7025000.0,7025000.0
L104578,Faerie Glen,House,5,208.0,2023-09-05,2023-10-31,Sold,2934000.0,2758000.0
L101320,Faerie Glen,House,4,208.0,2023-09-05,2023-09-22,Sold,3647000.0,3475000.0
L105387,Groenkloof,Apartment,2,,2023-09-05,,Withdrawn,2380000.0,
L104482,Rooihuiskraal,Apartment,1,78.0,2023-09-05,2023-10-28,Sold,1275000.0,1235000.0
L102039,Rooihuiskraal,Apartment,2,144.0,2023-09-05,2023-12-06,Sold,2096000.0,2069000.0
L101076,Faerie Glen,House,,282.0,2023-09-05,2023-12-11,Sold,4835000.0,4739000.0
L104548,Centurion,Apartment,,66.0,2023-09-05,2023-12-08,Sold,863000.0,863000.0
L102909,Irene,House,4,293.0,2023-09-05,2023-12-04,Sold,4575000.0,4266000.0
L101209,Lynnwood,Apartment,2,112.0,2023-09-05,2023-09-21,Sold,2221000.0,2220000.0
L104268,Rooihuiskraal,Apartment,,82.0,2023-09-06,2023-10-13,Sold,942000.0,911000.0
L101822,Faerie Glen,House,2,137.0,2023-09-06,2023-09-22,Sold,2447000.0,2256000.0
L105529,Bryanston,Apartment,1,58.0,2023-09-06,,Withdrawn,1499000.0,
L101847,Centurion,House,3,231.0,2023-09-06,2023-10-26,Sold,4919000.0,4790000.0
L100130,Groenkloof,House,4,285.0,2023-09-06,2023-11-02,Sold,5192000.0,5181000.0
L103718,Sandton,Apartment,1,94.0,2023-09-06,2024-01-03,Sold,2704000.0,2704000.0
L101754,Menlo Park,House,3,214.0,2023-09-06,2023-11-19,Sold,4435000.0,4295000.0
L100190,Sandton,Apartment,1,58.0,2023-09-07,2023-09-25,Sold,1858000.0,1858000.0
L104626,Bryanston,House,5,293.0,2023-09-07,2023-09-29,Sold,8333000.0,8244000.0
L102753,Waterkloof,Apartment,3,73.0,2023-09-07,,Withdrawn,1716000.0,
L101485,Waterkloof,Apartment,2,72.0,2023-09-07,2023-10-06,Sold,1661000.0,1578000.0
L101830,Lynnwood,Townhouse,3,203.0,2023-09-07,2023-11-01,Sold,4146000.0,3890000.0
L101023,Faerie Glen,House,4,298.0,2023-09-07,2023-10-17,Sold,5268000.0,5141000.0
L103923,Sandton,House,4,184.0,2023-09-07,2023-11-25,Sold,6000000.0,5949000.0
L101720,Waterkloof,House,4,259.0,2023-09-07,2023-10-14,Sold,5132000.0,4865000.0
L102611,Bryanston,Apartment,1,76.0,2023-09-08,2023-11-06,Sold,1705000.0,1658000.0
L104123,Menlo Park,House,2,120.0,2023-09-08,2023-10-04,Sold,2701000.0,2615000.0
L102323,Waterkloof,Townhouse,,228.0,2023-09-08,2023-09-24,Sold,6319000.0,5897000.0
L104566,Rooihuiskraal,House,5,366.0,2023-09-08,,Withdrawn,5051000.0,
L103887,Bryanston,Apartment,3,105.0,2023-09-09,2023-09-29,Sold,2434000.0,2290000.0
L101629,Lynnwood,Apartment,1,51.0,2023-09-09,2023-09-27,Sold,950000.0,901000.0
L102471,Bryanston,Apartment,1,82.0,2023-09-09,2023-10-20,Sold,2050000.0,2050000.0
L102882,Faerie Glen,Apartment,2,82.0,2023-09-09,2023-10-10,Sold,1512000.0,1491000.0
L100815,Bryanston,House,5,377.0,2023-09-09,2023-09-23,Sold,9981000.0,9706000.0
L103695,Lynnwood,House,3,176.0,2023-09-10,2023-10-25,Sold,3166000.0,3006000.0
L102275,Waterkloof,House,2,196.0,2023-09-11,2023-09-29,Sold,4407000.0,4407000.0
L104839,Groenkloof,Apartment,1,40.0,2023-09-11,2023-11-10,Sold,719000.0,698000.0
L103345,Centurion,Apartment,1,91.0,2023-09-11,2023-10-15,Sold,1468000.0,1467000.0
L102933,Bryanston,Townhouse,2,143.0,2023-09-11,2023-10-11,Sold,3689000.0,3689000.0
L103450,Centurion,Townhouse,3,189.0,2023-09-12,2023-10-01,Sold,3677000.0,3677000.0
L105693,Bryanston,House,5,325.0,2023-09-12,2023-10-07,Sold,9608000.0,9000000.0
L100736,Groenkloof,House,4,295.0,2023-09-12,2023-11-01,Sold,5348000.0,5348000.0
L102678,Centurion,Apartment,,68.0,2023-09-12,2024-01-03,Sold,1071000.0,1044000.0
L103362,Irene,Apartment,3,137.0,2023-09-13,2023-09-28,Sold,2306000.0,2236000.0
L101380,Lynnwood,House,5,335.0,2023-09-13,2023-10-07,Sold,7183000.0,6561000.0
L105988,Sandton,Townhouse,3,148.0,2023-09-13,2023-10-11,Sold,4627000.0,4334000.0
L105638,Waterkloof,Townhouse,2,135.0,2023-09-14,2023-09-23,Sold,2581000.0,2468000.0
L105879,Brooklyn,Apartment,2,61.0,2023-09-14,2023-12-05,Sold,1209000.0,1174000.0
L103522,Waterkloof Ridge,House,3,233.0,2023-09-14,2023-11-29,Sold,6540000.0,6475000.0
L104964,Brooklyn,House,2,152.0,2023-09-15,2023-10-03,Sold,3368000.0,3110000.0
L100164,Faerie Glen,Townhouse,2,183.0,2023-09-15,2023-09-26,Sold,3126000.0,3126000.0
